id,experiment_id,result_type,result_value,context,created,updated
5.551000000000000227e+02,1.499964999999999993e+00,4.544075000000000196e-06
5.552000000000000455e+02,1.499964999999999993e+00,4.535619999999999953e-06
5.553000000000000682e+02,1.499964999999999993e+00,4.542196000000000209e-06
5.553999999999999773e+02,1.499964999999999993e+00,4.547833000000000169e-06
5.555000000000000000e+02,1.499964999999999993e+00,4.540317999999999615e-06
5.556000000000000227e+02,1.499964999999999993e+00,4.538438999999999629e-06
5.557000000000000455e+02,1.499964999999999993e+00,4.545954000000000183e-06
5.558000000000000682e+02,1.499964999999999993e+00,4.539377999999999926e-06
5.558999999999999773e+02,1.499964999999999993e+00,4.538438999999999629e-06
5.560000000000000000e+02,1.499964999999999993e+00,4.538438999999999629e-06
5.561000000000000227e+02,1.499964999999999993e+00,4.537498999999999939e-06
5.562000000000000455e+02,1.499964999999999993e+00,4.539377999999999926e-06
5.563000000000000682e+02,1.499964999999999993e+00,4.532801999999999669e-06
5.563999999999999773e+02,1.499964999999999993e+00,4.537498999999999939e-06
5.565000000000000000e+02,1.499964999999999993e+00,4.536559999999999642e-06
5.566000000000000227e+02,1.499964999999999993e+00,4.537498999999999939e-06
5.567000000000000455e+02,1.499964999999999993e+00,4.534680999999999655e-06
5.568000000000000682e+02,1.499964999999999993e+00,4.530922999999999682e-06
5.568999999999999773e+02,1.499964999999999993e+00,4.529043999999999696e-06
5.570000000000000000e+02,1.499964999999999993e+00,4.538438999999999629e-06
5.571000000000000227e+02,1.499964999999999993e+00,4.540317999999999615e-06
5.572000000000000455e+02,1.499964999999999993e+00,4.539377999999999926e-06
5.573000000000000682e+02,1.499964999999999993e+00,4.545014999999999885e-06
5.573999999999999773e+02,1.499964999999999993e+00,4.533742000000000205e-06
5.575000000000000000e+02,1.499964999999999993e+00,4.529043999999999696e-06
5.576000000000000227e+02,1.499964999999999993e+00,4.540317999999999615e-06
5.577000000000000455e+02,1.499964999999999993e+00,4.537498999999999939e-06
5.578000000000000682e+02,1.499964999999999993e+00,4.533742000000000205e-06
5.578999999999999773e+02,1.499964999999999993e+00,4.535619999999999953e-06
5.580000000000000000e+02,1.499964999999999993e+00,4.533742000000000205e-06
5.581000000000000227e+02,1.499964999999999993e+00,4.536559999999999642e-06
5.582000000000000455e+02,1.499964999999999993e+00,4.535619999999999953e-06
5.583000000000000682e+02,1.499964999999999993e+00,4.537498999999999939e-06
5.583999999999999773e+02,1.499964999999999993e+00,4.525285999999999722e-06
5.585000000000000000e+02,1.499964999999999993e+00,4.531863000000000219e-06
5.586000000000000227e+02,1.499964999999999993e+00,4.533742000000000205e-06
5.587000000000000455e+02,1.499964999999999993e+00,4.540317999999999615e-06
5.588000000000000682e+02,1.499964999999999993e+00,4.535619999999999953e-06
5.588999999999999773e+02,1.499964999999999993e+00,4.543135999999999899e-06
5.590000000000000000e+02,1.499964999999999993e+00,4.529043999999999696e-06
5.591000000000000227e+02,1.499964999999999993e+00,4.532801999999999669e-06
5.592000000000000455e+02,1.499964999999999993e+00,4.530922999999999682e-06
5.593000000000000682e+02,1.499964999999999993e+00,4.528105000000000246e-06
5.593999999999999773e+02,1.499964999999999993e+00,4.528105000000000246e-06
5.595000000000000000e+02,1.499964999999999993e+00,4.531863000000000219e-06
5.596000000000000227e+02,1.499964999999999993e+00,4.529984000000000232e-06
5.597000000000000455e+02,1.499964999999999993e+00,4.529043999999999696e-06
5.598000000000000682e+02,1.499964999999999993e+00,4.528105000000000246e-06
5.598999999999999773e+02,1.499964999999999993e+00,4.526226000000000259e-06
5.600000000000000000e+02,1.499964999999999993e+00,4.522468000000000286e-06
5.601000000000000227e+02,1.499964999999999993e+00,4.532801999999999669e-06
5.602000000000000455e+02,1.499964999999999993e+00,4.529984000000000232e-06
5.603000000000000682e+02,1.499964999999999993e+00,4.530922999999999682e-06
5.603999999999999773e+02,1.499964999999999993e+00,4.532801999999999669e-06
5.605000000000000000e+02,1.499964999999999993e+00,4.535619999999999953e-06
5.606000000000000227e+02,1.499964999999999993e+00,4.522468000000000286e-06
5.607000000000000455e+02,1.499964999999999993e+00,4.528105000000000246e-06
5.608000000000000682e+02,1.499964999999999993e+00,4.527164999999999709e-06
5.608999999999999773e+02,1.499964999999999993e+00,4.523406999999999736e-06
5.610000000000000000e+02,1.499964999999999993e+00,4.534680999999999655e-06
5.611000000000000227e+02,1.499964999999999993e+00,4.533742000000000205e-06
5.612000000000000455e+02,1.499964999999999993e+00,4.533742000000000205e-06
5.613000000000000682e+02,1.499964999999999993e+00,4.528105000000000246e-06
5.613999999999999773e+02,1.499964999999999993e+00,4.532801999999999669e-06
5.615000000000000000e+02,1.499964999999999993e+00,4.522468000000000286e-06
5.616000000000000227e+02,1.499964999999999993e+00,4.522468000000000286e-06
5.617000000000000455e+02,1.499964999999999993e+00,4.529043999999999696e-06
5.618000000000000682e+02,1.499964999999999993e+00,4.528105000000000246e-06
5.618999999999999773e+02,1.499964999999999993e+00,4.535619999999999953e-06
5.620000000000000000e+02,1.499964999999999993e+00,4.522468000000000286e-06
5.621000000000000227e+02,1.499964999999999993e+00,4.525285999999999722e-06
5.622000000000000455e+02,1.499964999999999993e+00,4.518710000000000313e-06
5.623000000000000682e+02,1.499964999999999993e+00,4.529043999999999696e-06
5.623999999999999773e+02,1.499964999999999993e+00,4.514951999999999492e-06
5.625000000000000000e+02,1.499964999999999993e+00,4.515892000000000029e-06
5.626000000000000227e+02,1.499964999999999993e+00,4.523406999999999736e-06
5.627000000000000455e+02,1.499964999999999993e+00,4.521527999999999749e-06
5.628000000000000682e+02,1.499964999999999993e+00,4.521527999999999749e-06
5.628999999999999773e+02,1.499964999999999993e+00,4.520589000000000299e-06
5.630000000000000000e+02,1.499964999999999993e+00,4.514013000000000042e-06
5.631000000000000227e+02,1.499964999999999993e+00,4.509315999999999772e-06
5.632000000000000455e+02,1.499964999999999993e+00,4.520589000000000299e-06
5.633000000000000682e+02,1.499964999999999993e+00,4.520589000000000299e-06
5.633999999999999773e+02,1.499964999999999993e+00,4.513073999999999745e-06
5.635000000000000000e+02,1.499964999999999993e+00,4.516831000000000326e-06
5.636000000000000227e+02,1.499964999999999993e+00,4.525285999999999722e-06
5.637000000000000455e+02,1.499964999999999993e+00,4.521527999999999749e-06
5.638000000000000682e+02,1.499964999999999993e+00,4.527164999999999709e-06
5.638999999999999773e+02,1.499964999999999993e+00,4.516831000000000326e-06
5.640000000000000000e+02,1.499964999999999993e+00,4.524347000000000272e-06
5.641000000000000227e+02,1.499964999999999993e+00,4.511194999999999759e-06
5.642000000000000455e+02,1.499964999999999993e+00,4.522468000000000286e-06
5.643000000000000682e+02,1.499964999999999993e+00,4.514013000000000042e-06
5.643999999999999773e+02,1.499964999999999993e+00,4.521527999999999749e-06
5.645000000000000000e+02,1.499964999999999993e+00,4.523406999999999736e-06
5.646000000000000227e+02,1.499964999999999993e+00,4.514951999999999492e-06
5.647000000000000455e+02,1.499964999999999993e+00,4.508377000000000322e-06
5.648000000000000682e+02,1.499964999999999993e+00,4.513073999999999745e-06
5.648999999999999773e+02,1.499964999999999993e+00,4.516831000000000326e-06
5.650000000000000000e+02,1.499964999999999993e+00,4.512134000000000056e-06
5.651000000000000227e+02,1.499964999999999993e+00,4.516831000000000326e-06
5.652000000000000455e+02,1.499964999999999993e+00,4.498981999999999542e-06
5.653000000000000682e+02,1.499964999999999993e+00,4.503678999999999812e-06
5.653999999999999773e+02,1.499964999999999993e+00,4.511194999999999759e-06
5.655000000000000000e+02,1.499964999999999993e+00,4.510255000000000069e-06
5.656000000000000227e+02,1.499964999999999993e+00,4.520589000000000299e-06
5.657000000000000455e+02,1.499964999999999993e+00,4.510255000000000069e-06
5.658000000000000682e+02,1.499964999999999993e+00,4.516831000000000326e-06
5.658999999999999773e+02,1.499964999999999993e+00,4.518710000000000313e-06
5.660000000000000000e+02,1.499964999999999993e+00,4.522468000000000286e-06
5.661000000000000227e+02,1.499964999999999993e+00,4.518710000000000313e-06
5.662000000000000455e+02,1.499964999999999993e+00,4.513073999999999745e-06
5.663000000000000682e+02,1.499964999999999993e+00,4.518710000000000313e-06
5.663999999999999773e+02,1.499964999999999993e+00,4.518710000000000313e-06
5.665000000000000000e+02,1.499964999999999993e+00,4.525285999999999722e-06
5.666000000000000227e+02,1.499964999999999993e+00,4.513073999999999745e-06
5.667000000000000455e+02,1.499964999999999993e+00,4.506497999999999488e-06
5.668000000000000682e+02,1.499964999999999993e+00,4.512134000000000056e-06
5.668999999999999773e+02,1.499964999999999993e+00,4.510255000000000069e-06
5.670000000000000000e+02,1.499964999999999993e+00,4.510255000000000069e-06
5.671000000000000227e+02,1.499964999999999993e+00,4.514951999999999492e-06
5.672000000000000455e+02,1.499964999999999993e+00,4.516831000000000326e-06
5.673000000000000682e+02,1.499964999999999993e+00,4.515892000000000029e-06
5.673999999999999773e+02,1.499964999999999993e+00,4.506497999999999488e-06
5.675000000000000000e+02,1.499964999999999993e+00,4.515892000000000029e-06
5.676000000000000227e+02,1.499964999999999993e+00,4.515892000000000029e-06
5.677000000000000455e+02,1.499964999999999993e+00,4.516831000000000326e-06
5.678000000000000682e+02,1.499964999999999993e+00,4.518710000000000313e-06
5.678999999999999773e+02,1.499964999999999993e+00,4.512134000000000056e-06
5.680000000000000000e+02,1.499964999999999993e+00,4.511194999999999759e-06
5.681000000000000227e+02,1.499964999999999993e+00,4.514951999999999492e-06
5.682000000000000455e+02,1.499964999999999993e+00,4.514013000000000042e-06
5.683000000000000682e+02,1.499964999999999993e+00,4.514951999999999492e-06
5.683999999999999773e+02,1.499964999999999993e+00,4.513073999999999745e-06
5.685000000000000000e+02,1.499964999999999993e+00,4.517771000000000016e-06
5.686000000000000227e+02,1.499964999999999993e+00,4.513073999999999745e-06
5.687000000000000455e+02,1.499964999999999993e+00,4.520589000000000299e-06
5.688000000000000682e+02,1.499964999999999993e+00,4.507436999999999785e-06
5.688999999999999773e+02,1.499964999999999993e+00,4.514013000000000042e-06
5.690000000000000000e+02,1.499964999999999993e+00,4.519650000000000002e-06
5.691000000000000227e+02,1.499964999999999993e+00,4.517771000000000016e-06
5.692000000000000455e+02,1.499964999999999993e+00,4.506497999999999488e-06
5.693000000000000682e+02,1.499964999999999993e+00,4.507436999999999785e-06
5.693999999999999773e+02,1.499964999999999993e+00,4.521527999999999749e-06
5.695000000000000000e+02,1.499964999999999993e+00,4.512134000000000056e-06
5.696000000000000227e+02,1.499964999999999993e+00,4.506497999999999488e-06
5.697000000000000455e+02,1.499964999999999993e+00,4.511194999999999759e-06
5.698000000000000682e+02,1.499964999999999993e+00,4.508377000000000322e-06
5.698999999999999773e+02,1.499964999999999993e+00,4.509315999999999772e-06
5.700000000000000000e+02,1.499964999999999993e+00,4.514951999999999492e-06
5.701000000000000227e+02,1.499964999999999993e+00,4.508377000000000322e-06
5.702000000000000455e+02,1.499964999999999993e+00,4.505557999999999799e-06
5.703000000000000682e+02,1.499964999999999993e+00,4.511194999999999759e-06
5.703999999999999773e+02,1.499964999999999993e+00,4.513073999999999745e-06
5.705000000000000000e+02,1.499964999999999993e+00,4.508377000000000322e-06
5.706000000000000227e+02,1.499964999999999993e+00,4.508377000000000322e-06
5.707000000000000455e+02,1.499964999999999993e+00,4.504618999999999502e-06
5.708000000000000682e+02,1.499964999999999993e+00,4.503678999999999812e-06
5.708999999999999773e+02,1.499964999999999993e+00,4.508377000000000322e-06
5.710000000000000000e+02,1.499964999999999993e+00,4.507436999999999785e-06
5.711000000000000227e+02,1.499964999999999993e+00,4.512134000000000056e-06
5.712000000000000455e+02,1.499964999999999993e+00,4.496164000000000105e-06
5.713000000000000682e+02,1.499964999999999993e+00,4.506497999999999488e-06
5.713999999999999773e+02,1.499964999999999993e+00,4.515892000000000029e-06
5.715000000000000000e+02,1.499964999999999993e+00,4.504618999999999502e-06
5.716000000000000227e+02,1.499964999999999993e+00,4.512134000000000056e-06
5.717000000000000455e+02,1.499964999999999993e+00,4.521527999999999749e-06
5.718000000000000682e+02,1.499964999999999993e+00,4.499922000000000078e-06
5.718999999999999773e+02,1.499964999999999993e+00,4.512134000000000056e-06
5.720000000000000000e+02,1.499964999999999993e+00,4.498981999999999542e-06
5.721000000000000227e+02,1.499964999999999993e+00,4.493344999999999582e-06
5.722000000000000455e+02,1.499964999999999993e+00,4.498981999999999542e-06
5.723000000000000682e+02,1.499964999999999993e+00,4.509315999999999772e-06
5.723999999999999773e+02,1.499964999999999993e+00,4.489586999999999609e-06
5.725000000000000000e+02,1.499964999999999993e+00,4.490527000000000146e-06
5.726000000000000227e+02,1.499964999999999993e+00,4.504618999999999502e-06
5.727000000000000455e+02,1.499964999999999993e+00,4.489586999999999609e-06
5.728000000000000682e+02,1.499964999999999993e+00,4.510255000000000069e-06
5.728999999999999773e+02,1.499964999999999993e+00,4.494285000000000119e-06
5.730000000000000000e+02,1.499964999999999993e+00,4.490527000000000146e-06
5.731000000000000227e+02,1.499964999999999993e+00,4.503678999999999812e-06
5.732000000000000455e+02,1.499964999999999993e+00,4.497102999999999555e-06
5.733000000000000682e+02,1.499964999999999993e+00,4.496164000000000105e-06
5.733999999999999773e+02,1.499964999999999993e+00,4.495223999999999569e-06
5.735000000000000000e+02,1.499964999999999993e+00,4.486769000000000172e-06
5.736000000000000227e+02,1.499964999999999993e+00,4.504618999999999502e-06
5.737000000000000455e+02,1.499964999999999993e+00,4.495223999999999569e-06
5.738000000000000682e+02,1.499964999999999993e+00,4.492406000000000132e-06
5.738999999999999773e+02,1.499964999999999993e+00,4.489586999999999609e-06
5.740000000000000000e+02,1.499964999999999993e+00,4.493344999999999582e-06
5.741000000000000227e+02,1.499964999999999993e+00,4.475495999999999645e-06
5.742000000000000455e+02,1.499964999999999993e+00,4.488648000000000159e-06
5.743000000000000682e+02,1.499964999999999993e+00,4.484890000000000186e-06
5.743999999999999773e+02,1.499964999999999993e+00,4.483011000000000199e-06
5.745000000000000000e+02,1.499964999999999993e+00,4.496164000000000105e-06
5.746000000000000227e+02,1.499964999999999993e+00,4.498043000000000092e-06
5.747000000000000455e+02,1.499964999999999993e+00,4.497102999999999555e-06
5.748000000000000682e+02,1.499964999999999993e+00,4.504618999999999502e-06
5.748999999999999773e+02,1.499964999999999993e+00,4.510255000000000069e-06
5.750000000000000000e+02,1.499964999999999993e+00,4.492406000000000132e-06
5.751000000000000227e+02,1.499964999999999993e+00,4.480192999999999916e-06
5.752000000000000455e+02,1.499964999999999993e+00,4.483011000000000199e-06
5.753000000000000682e+02,1.499964999999999993e+00,4.492406000000000132e-06
5.753999999999999773e+02,1.499964999999999993e+00,4.492406000000000132e-06
5.755000000000000000e+02,1.499964999999999993e+00,4.458586000000000005e-06
5.756000000000000227e+02,1.499964999999999993e+00,4.510255000000000069e-06
5.757000000000000455e+02,1.499964999999999993e+00,4.498043000000000092e-06
5.758000000000000682e+02,1.499964999999999993e+00,4.478313999999999929e-06
5.758999999999999773e+02,1.499964999999999993e+00,4.494285000000000119e-06
5.760000000000000000e+02,1.499964999999999993e+00,4.486769000000000172e-06
5.761000000000000227e+02,1.499964999999999993e+00,4.493344999999999582e-06
5.762000000000000455e+02,1.499964999999999993e+00,4.495223999999999569e-06
